,Date,Tweets
2383,2022-04-18,RT @JohnSenkar: Follow the Federal Judge ruling and remove the masks! Itâ€™s unlawful to enforce as the mandate is struck down! RETWEET! @uniâ€¦
2384,2022-04-18,RT @JohnSenkar: Follow the Federal Judge ruling and remove the masks! Itâ€™s unlawful to enforce as the mandate is struck down! RETWEET! @uniâ€¦
2385,2022-04-18,Follow the Federal Judge ruling and remove the masks! Itâ€™s unlawful to enforce as the mandate is struck down! RETWEET! @united @POTUS #SCOTUS #unitedairlines #maskmandate #WhiteHouse @WhiteHouse @CDCgov
2386,2022-04-18,"Off we go...Happy Monday ðŸ‘‹âœˆï¸

#airplane #msfs2020 #fsx #p3d #xplane11 #airbus #boeing #planespotting #aviation #virtualairline #vatsim #flightsim #pilot #instaplane #unitedairlines #beingunited #happymonday #avgeek #takeoff https://t.co/nN3Glgz7jc"
2387,2022-04-18,RT @Aviation_jamie: â€˜Clear to approachâ€™. This is up there with some of my favourite photos taken @HeathrowAirport. Canâ€™t wait for the summeâ€¦
2388,2022-04-18,"See you later NYC!
ðŸ—½

#ewr 
#nyc 
#unitedairlines 
#polaris 
#nycphotographer @ Newark International Airport Terminal C- United Airlines https://t.co/zTmxSTYlBW"
2389,2022-04-18,"ICAO: #A8CC46
Flt: #UAL933 #UnitedAirlines
First seen: 2022/04/18 17:32:08
Min Alt: 10875 ft MSL
Min Dist: 1.69 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/Uq2Y2b08UW https://t.co/Ve6YtvQVHS"
2390,2022-04-18,RT @Transponder1200: #UnitedAirlines ðŸ‡ºðŸ‡¸ is desperate for #workers.ðŸ˜¯ https://t.co/QcxyWPHqze
2391,2022-04-18,"Thanks to Andrew Young and CILTNA for inviting me to speak about the U.S. airline business

https://t.co/ysexVbrXDN

#airlines #aviation #airlineindustry #deltaairlines #spiritairlines #unitedairlines #southwestairlines #americanairlines"
2392,2022-04-18,#UnitedAirlines ðŸ‡ºðŸ‡¸ is desperate for #workers.ðŸ˜¯ https://t.co/QcxyWPHqze
2393,2022-04-18,RT @Tom39630585: Hard to have any confidence in #united sanitization procedures when they donâ€™t even clean the crackers off your seat fromâ€¦
2394,2022-04-18,Hard to have any confidence in #united sanitization procedures when they donâ€™t even clean the crackers off your seat from the previous flight #UA2633.  #ridiculous #pleasecleantheplane #notclean #unitedairlines #disappointed #1kmember #mileageplus #2A https://t.co/qdJl3VfIVg
2395,2022-04-18,I got to say Bravo Zulu B3 gate crew at ord. A fellow ramp agent guiding and coaching a new hire ramp agent on proper wing walking movements!! #UnitedAirlines @OmarIdris707 @MikeCklamovski1 @HermesPinedaUA @JMRoitman @MikeHannaUAL @LauraCarpioUAL @zminter @Toddhavel11 https://t.co/506TwFhVds
2396,2022-04-18,"RT @KeelyF9: A United Airlines 737-800 lifts into the clouds after taking off from MSO to Denver. 
*
#united #unitedairlines #commercialaviâ€¦"
2397,2022-04-18,"Doctrine 1ðŸ†“ðŸ›ï¸Subscribe andðŸ””
https://t.co/MfgOcNuH5O

#COVID19 #TruthHurts #TRINITY #UnitedStates #UsaCubrebocas #USA #usagiæ’®å½±ä¼š #SaintLaurent #SaintRampalJiQuotes #UnitedKingdom #unitedAIRLINES #GreatEthiopianHomeComing #AfricaPrevails #africanart #AfricanMusic #GreatBritain https://t.co/r7hcBaIUpM"
2398,2022-04-18,"A United Airlines 737-800 lifts into the clouds after taking off from MSO to Denver. 
*
#united #unitedairlines #commercialaviation #a737800  #passengerplane #boeing737 #n37263 #aviationphotography #flymissoula #mso #montana #missoula #mountainflying #nikon #veteranartist https://t.co/FV6j9C4Txa"
2399,2022-04-18,"ICAO: #A18CBB
Flt: #UAL906 #UnitedAirlines
First seen: 2022/04/18 12:55:09
Min Alt: 11050 ft MSL
Min Dist: 1.37 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/MjDS5ugPs1 https://t.co/Ay15GzYL7X"
2400,2022-04-18,"ICAO: #A0A522
Flt: #UAL988 #UnitedAirlines
First seen: 2022/04/18 12:48:06
Min Alt: 9875 ft MSL
Min Dist: 0.3 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/5UG9VGfvgd https://t.co/nHYxUm9YLi"
2401,2022-04-18,"ICAO: A22539
Flt: UAL217 #UnitedAirlines
First seen: 2022/04/18 06:35:00
Min Alt: 1775 ft MSL
Min Dist: 3.8 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/7mScxSDNrD https://t.co/KRMUB2RHg8"
2402,2022-04-18,@united on a flight from LHR to EWR. Business class is almost half empty. Why not upgrade your loyal customersâ€” million miler flier here. #wheresthelove #United #unitedairlines
2403,2022-04-18,"ICAO: #A05646
Flt: #UAL961 #UnitedAirlines
First seen: 2022/04/18 11:38:07
Min Alt: 9325 ft MSL
Min Dist: 2.2 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/vlme19HwLd https://t.co/PzDhiq0aNu"
2404,2022-04-18,"ICAO: #A2A2DF
Flt: #UAL945 #UnitedAirlines
First seen: 2022/04/18 08:45:06
Min Alt: 10925 ft MSL
Min Dist: 2.04 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/fkop90WRMs https://t.co/3UdntEZWpW"
2405,2022-04-18,Geesh #unitedairlines - can I pay for a commercial free experience?
2406,2022-04-18,Iâ€™ve photographed a lot of CRJ-200s. Not as many 787s.  #UnitedAirlines #Dulles #planespotting https://t.co/1LJZQ5CC5S
2407,2022-04-18,"ICAO: A22539
Flt: UAL1726 #UnitedAirlines
First seen: 2022/04/17 20:49:59
Min Alt: 2225 ft MSL
Min Dist: 0.5 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/7mScxSDNrD https://t.co/HXhlJRTuOh"
2408,2022-04-18,"#NASDAQ stocks to watch on Monday:
#Aterian Inc ( $ATER)
#ImperialPetroleum ( $IMPP)
#AmericanAirlines ( $AAL)
#Verastem Inc ( $VSTM)
#Opendoor Technologies ( $OPEN)
#UnitedAirlines Holdings ( $UAL)
#Viatris Inc ( $VTRS)
#Rivian Automotive ( $RIVN)
https://t.co/sDgg02rUGX"
2409,2022-04-18,"Itâ€™s been another busy day here at @LGAairport. Last flight of the night, pushing back 6 minutes early! #LGA #beingunited #unitedairlines #ilovemyjob ðŸ˜ðŸŒ…âœˆï¸ https://t.co/un73zgRChm"
2410,2022-04-18,"Here's a picture of how empty my flight was, taken last January 10 onboard of @united @BoeingAirplanes 787-10 reg N12012, flight FRA-IAD. #BOEING #boeing787 #aviation #aviationphotography #United #unitedairlines https://t.co/CJNIt52rsh"
2411,2022-04-17,"ðŸ¤¯ðŸ¤¯ðŸ˜¡  WTF @united? #UnitedAirlines How does a plane need refueling in Denver? 

Was this a regional airline? https://t.co/YGZYnDbxfy"
2412,2022-04-17,@SouthwestAir @Delta @united #unitedairlines @AmericanAir you all are crooks. Govt pay outs accepted and still charging people astronomical rates to fly about the country #corporategreed is a real thing
2413,2022-04-17,"What do passengers think when airline employees picket at airports? What do the shareholders of the airline think?
#UnitedAirlines #AmericanAirlines #Southwest #SpiritAirlines #DeltaAirlines #JetBlue #FrontierAirlines 

https://t.co/TZVZSTvZtE https://t.co/2tB1j7QGJn"
2414,2022-04-17,"RT @virtualUA: Happy Easter ðŸ°âœˆï¸

#unitedairlines #beinunited #pilot #boeing #boeing737 #b737 #virtualua #airplane #msfs2020 #fsx #p3d #xplaâ€¦"
2415,2022-04-17,"Happy Easter ðŸ°âœˆï¸

#unitedairlines #beinunited #pilot #boeing #boeing737 #b737 #virtualua #airplane #msfs2020 #fsx #p3d #xplane11 #planespotting #aviation #virtualairline #vatsim #flightsim #instaplane #avgeek #crewlife #happyeaster https://t.co/XWV1YccNJ3"
2416,2022-04-17,Attention all United Airlines passengers. Were you on flight UA4 on 17th April 2022 from London Heathrow Airport to George Bush Intercontinental Houston Airport? Dont delay make them pay! https//www.flightdelayclaim.com/ #Houston #London #UnitedAirlines
2417,2022-04-17,United Airlines flight DELAYED. Were you on flight UA929 on 17th April 2022 from London Heathrow Airport to Chicago OHare International Airport? Dont delay make them pay! https//www.flightdelayclaim.com/ #Chicago #London #UnitedAirlines
2418,2022-04-17,"5S is happening across the system. Tag us on your (sort, set in order, shine, standardize, and sustain) tweets and we will add you to future videos. #5S #safety #SpringClean #unitedairlines #safetyfirst https://t.co/zqc9syZRrD"
2419,2022-04-17,RT @Aviation_jamie: â€˜Clear to approachâ€™. This is up there with some of my favourite photos taken @HeathrowAirport. Canâ€™t wait for the summeâ€¦
2420,2022-04-17,@LoveRia_Xoxox Thanks girlie! â˜ºï¸ We weâ€™re delayed again this morning. Not sure what #UnitedAirlines had going on! But whew!!
2421,2022-04-17,RT @Aviation_jamie: â€˜Clear to approachâ€™. This is up there with some of my favourite photos taken @HeathrowAirport. Canâ€™t wait for the summeâ€¦
2422,2022-04-17,RT @Aviation_jamie: â€˜Clear to approachâ€™. This is up there with some of my favourite photos taken @HeathrowAirport. Canâ€™t wait for the summeâ€¦
2423,2022-04-17,"â€˜Clear to approachâ€™. This is up there with some of my favourite photos taken @HeathrowAirport. Canâ€™t wait for the summer season to roll on, sun, aircraft and good vibes all around! Canâ€™t wait to share it with you all ðŸ›«ðŸ‡¬ðŸ‡§ðŸ‡ºðŸ‡¸. #beingunited #unitedairlines #heathrow @AOSafetyUAL https://t.co/Cjqnjtbdmu"
2424,2022-04-17,"@CoryBooker Why would #Civil Servants protect the unlawful interests of #UnitedAirlines over individual Civil Rights?

Why have #HIPAA in place &amp; not enforce fines for breach?

If basic kindness is a weakness #why is devout dispassion empowered?

**Make â€œ#Voteâ€ a base requisite in academics! https://t.co/SI3OJxKf6g"
2425,2022-04-17,"@davenewworld_2 Obviously not on #UnitedAirlines

#united 
https://t.co/8LXU2KbHtc"
2426,2022-04-17,"ICAO: #A18CBB
Flt: #UAL906 #UnitedAirlines
First seen: 2022/04/17 13:04:12
Min Alt: 11250 ft MSL
Min Dist: 0.85 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/MjDS5ugPs1"
2427,2022-04-17,"ICAO: #A05648
Flt: #UAL988 #UnitedAirlines
First seen: 2022/04/17 12:44:30
Min Alt: 11325 ft MSL
Min Dist: 2.63 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/nswk6ztUgE"
2428,2022-04-17,"ICAO: A54C60
Flt: UAL217 #UnitedAirlines
First seen: 2022/04/17 06:28:19
Min Alt: 2325 ft MSL
Min Dist: 3.9 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/sgX61nJ260 https://t.co/PYW2k0Q0PI"
2429,2022-04-17,"ICAO: #A05627
Flt: #UAL961 #UnitedAirlines
First seen: 2022/04/17 11:40:20
Min Alt: 10600 ft MSL
Min Dist: 0.27 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/ha6h7wK8eG"
2430,2022-04-17,"Loved flying @united .  My recent business trip was absolutely ðŸ’¯  with these SFO based crew.  Wendell was especially amazing.  I thought @FourSeasons was operating this flight. Well done United Air!
#unitedairlines #airtravel https://t.co/TDoaUHiLri"
2431,2022-04-17,"@davenewworld_2 The latest sales pitch by #Ryanair?
Crew keeps singing until you buy a lottery ticket
Canâ€™t wait for #UnitedAirlines, #BritishAirlines and #Lufthansa to adopt this"
2432,2022-04-17,How is it that the airline industry has no liability when they totally fail at delivering the services their customers pay for in advance?  #unitedairlines @MarkWarner @GlennYoungkin @timkaine
2433,2022-04-17,"Fuck. @united. Donâ€™t even offer in-flight entertainment if you donâ€™t have the bandwidth to deliver. After a two hour flight, I made it through a whopping 19 minutes of a movie on their app #unitedairlines"
2434,2022-04-17,Cloudyâ˜ï¸ and rainy ðŸŒ§ï¸and sh** but I made it Salt Lake City #MSFS #XboxGamePass #UnitedAirlines. Some of my landings ðŸ›¬ sucks sometime I can hit it &amp; others be rough as f***. ðŸ˜­ https://t.co/Pz7AMUsNgz
2435,2022-04-17,"Iconic shot from photographer @lammdogg of an @united Boeing 747, aka ""The Queen of the Skies."" United no longer operates the 747, but it remains one of the most iconic aircraft in history. 

#boeing747 #unitedairlines https://t.co/0vL9EuNtJy"
2436,2022-04-16,"All right I got my boarding pass ready I'm ready to take the next flight to Salt Lake City. #MicrosoftFlight2020.
I wonder if I can get to Alaska tonight? ðŸ¤” I'm hitting up all the little spots that I want to hit up before I leave the continent. #UnitedAirlines https://t.co/q5mVwF1IJz"
2437,2022-04-16,RT @KPAE_Spotter: #UnitedAirlines #Boeing 787-9 in from ORD #UA2242 on 24R. &lt;meow&gt; #avgeek #airplanespotting #planespotting #flylax #aviatiâ€¦
2438,2022-04-16,"Never a dull moment flying this beauty ðŸ˜âœˆï¸

#unitedairlines #beingunited #pilot #boeing #virtualua #airplane #msfs2020 #fsx #p3d #xplane11 #planespotting #aviation #virtualairline #vatsim #flightsim #instaplane #avgeek #crewlife #beautiful https://t.co/YAq8H4lrEk"
2439,2022-04-16,"Iconic shot from photographer @lammdogg of an @united Boeing 747, aka ""The Queen of the Skies."" United no longer operates the 747, but it remains one of the most iconic aircraft in history. 
Follow @PivotCase 
#boeing747 #unitedairlines https://t.co/8Zx3pIKwhr"
2440,2022-04-16,@UnitedAirlines_  #unitedairlines iâ€™m already a nervous flyer but the fact that the plane was falling apart did not help. https://t.co/MNXQNuZPCV
2441,2022-04-16,"Chicago âž¡ï¸ Dayton âœˆï¸ 
#UnitedAirlines #TimetoFly #Travel https://t.co/LOsU0dOxl0"
2442,2022-04-16,RT @GFBAvPhoto: 737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots oâ€¦
2443,2022-04-16,@chosen1ra @AmericanAir @FLLFlyer Thatâ€™s why you always go #UnitedAirlines ðŸ™‚
2444,2022-04-16,"ICAO: #A8C4D8
Flt: #UAL933 #UnitedAirlines
First seen: 2022/04/16 19:21:13
Min Alt: 10500 ft MSL
Min Dist: 2.95 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/YuSHNk10tI https://t.co/SmcTlCa63H"
2445,2022-04-16,RT @GFBAvPhoto: 737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots oâ€¦
2446,2022-04-16,"While preparing to head out the other night, I realized I didnâ€™t have many shots of the Star Alliance 777 that was departing for GRU that night.  Here it is plus one from 2017.
#IAH #KIAH  #HoustonSpotters #CanonAviation #gfb_2022 #N76021 #UnitedAirlines #panningrules https://t.co/Ds0gzl5MIK"
2447,2022-04-16,@juliathelast The airlines thought it was great idea to offload employees with taxpayers funds and now those same consumers will continue to suffer.  #CARESAct #SouthwestAirlines  #AmericanAirlines #UnitedAirlines #DeltaAirlines
2448,2022-04-16,RT @GFBAvPhoto: 737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots oâ€¦
2449,2022-04-16,"Hey @united, why do I have to clean your planes every time I fly? Maybe, your cleaning crew should do it? #unitedAIRLINES #unitedair https://t.co/dN5Srdxq9x"
2450,2022-04-16,This is what happens when you lose your status with @AmericanAir because of a pandemic. @Delta and @united kindly extended my status through 2023 w/o any change or charges because quite frankly they seem to be the better airlines. #AmericanAirlines #DeltaAirlines #Unitedairlines https://t.co/TozqbOgg3H
2451,2022-04-16,RT @skygoflycom: United Airlines Invests in New Sustainable Aviation Fuel Process with Oxy https://t.co/ZSsaFePiYy #unitedairlines https://â€¦
2452,2022-04-16,RT @skygoflycom: United Airlines Invests in New Sustainable Aviation Fuel Process with Oxy https://t.co/ZSsaFePiYy #unitedairlines https://â€¦
2453,2022-04-16,United Airlines Invests in New Sustainable Aviation Fuel Process with Oxy https://t.co/ZSsaFePiYy #unitedairlines https://t.co/CR5RkbrMRx
2454,2022-04-16,"ICAO: #AA92FC
Flt: #UAL47 #UnitedAirlines
First seen: 2022/04/16 14:45:54
Min Alt: 8950 ft MSL
Min Dist: 0.58 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/iXVRM3TOB8 https://t.co/QIaLHRsYcY"
2455,2022-04-16,"RT @onemoreweektogo: #UnitedAirlines 737 Max 9 climbing away from @flyLAXairport.

@united #boeing737 #aviation #airline #avgeek https://t.â€¦"
2456,2022-04-16,"ICAO: #A21DC4
Flt: #UAL59 #UnitedAirlines
First seen: 2022/04/16 14:03:46
Min Alt: 9250 ft MSL
Min Dist: 0.52 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/5OOL6EQNzw https://t.co/hoeWfDIsQC"
2457,2022-04-16,"ICAO: #A47FDE
Flt: #UAL906 #UnitedAirlines
First seen: 2022/04/16 13:03:59
Min Alt: 12300 ft MSL
Min Dist: 1.43 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/9HjfyGCGKe https://t.co/eEX0Y6uJHa"
2458,2022-04-16,"ICAO: #A05626
Flt: #UAL988 #UnitedAirlines
First seen: 2022/04/16 12:46:54
Min Alt: 10400 ft MSL
Min Dist: 2.78 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/3vLiotGzWx https://t.co/VgyU4Gr4rp"
2459,2022-04-16,#VirginAustralia delays launch of #UnitedAirlines partnership  https://t.co/DZaBmhov7s
2460,2022-04-16,"737, 757 and 767 parked at EWR (Newark Liberty Airport) last August

#EWR 
#unitedAIRLINES 
#Boeing737 
#Boeing757
#Boeing767 https://t.co/eiB7Q7IFgI"
2461,2022-04-16,#unitedairlines internal and external computers are down. Not cool. Gonna miss the flight? https://t.co/qb40dsulHU
2462,2022-04-16,RT @GFBAvPhoto: 737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots oâ€¦
2463,2022-04-16,RT @GFBAvPhoto: 737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots oâ€¦
2464,2022-04-16,"â¤ï¸ Another Humanity Kindness ðŸ™
I would like to say a huge thank you to a woman at registration desk for #unitedairlines .
I was checking in for my flight to Poland with five suite cases full of medical supplies for ðŸ‡ºðŸ‡¦ she paid for one of the bags! Many thanks to her!!! https://t.co/myGlBJqlKE"
2465,2022-04-16,#unitedairlines what is up??? Delayed 3 times and then have to wait for staff to show up to work. More preparation next time. @united
2466,2022-04-16,"ICAO: AC4ACE
Flt: UAL1726 #UnitedAirlines
First seen: 2022/04/15 21:06:50
Min Alt: 875 ft MSL
Min Dist: 2.7 nm

#planefence #adsb - docker:kx1t/planefence
https://t.co/VbxtMQBQwI https://t.co/RuQYv0Lo1e"
2467,2022-04-16,RT @diecastryan: San Francisco Terminal G at the departure bank. #SanFrancisco #sfo #unitedairlines #avgeek #aviation #airplane #aviationphâ€¦
2468,2022-04-16,RT @diecastryan: Busy busy at SFO. #sfo #sanfrancisco #airport #airplane #aviation #avgeek #travel #natgeotravel #nikonphotography #aerialpâ€¦
2469,2022-04-16,RT @diecastryan: A look down SFOâ€™s international terminal G. #unitedairlines #sfo #SanFrancisco #Travel #aviation #avgeek #airplane https:/â€¦
2470,2022-04-15,@united  I expect my group to be properly compensated for Unitedâ€™s delay at Newark which cheated all of us out of a trip we worked hard and waited 2 years to have.  And please donâ€™t ask to DM so a robot can give me a message that doesnâ€™t actually address anything #unitedairlines
2471,2022-04-15,Catch you in the Metaverse  #UnitedAirlines #Metaverse https://t.co/7gDNOqNtR8
2472,2022-04-15,RT @Aviation_jamie: Had the honour &amp; privilege today to be selected to chock the nose gear and give the all clear signal for our inauguralâ€¦
2473,2022-04-15,RT @GFBAvPhoto: 737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots oâ€¦
2474,2022-04-15,"Stuck in limbo in Toronto. Good going @AirCanada and #UnitedAirlines.

Probably lost bags and flight bumped to the 7pm one. I canâ€™t even drink https://t.co/fqOvvBuaK2"
2475,2022-04-15,"@united #UnitedAirlines Disgusted that United Airlines is providing R-Rated lewd and graphic content now on your seatback device which is in plain sight of other guests!! Extremely negligent to expose my child to such inappropriate material! Can't be undone, thanks to UnitedAir"
2476,2022-04-15,RT @Aviation_jamie: Had the honour &amp; privilege today to be selected to chock the nose gear and give the all clear signal for our inauguralâ€¦
2477,2022-04-15,RT @Aviation_jamie: Had the honour &amp; privilege today to be selected to chock the nose gear and give the all clear signal for our inauguralâ€¦
2478,2022-04-15,"737-8 MAX preparing to depart for IND. Behind a Spirit Airbus taxis by.  If you wonder why the wings on the panning shots often are blurry, check out the motion in the light streams.
#IAH #KIAH  #HoustonSpotters #CanonAviation #gfb_2022
#B737MAX #N27256 #unitedairlines https://t.co/cwHP4BY2mm"
2479,2022-04-15,"RT @onemoreweektogo: #UnitedAirlines 737 Max 9 climbing away from @flyLAXairport.

@united #boeing737 #aviation #airline #avgeek https://t.â€¦"
2480,2022-04-15,@united these students lost an evening in Paris and dinner in the Latin quarter. They have been sleeping in an airport for 6 hours with a $14 meal voucher. #unitedairlines
2481,2022-04-15,Clearly not enough; these kids worked for this trip. What are you going to do? @united #unitedairlines
2482,2022-04-15,"UA26 - Incident: United B789 at London on Apr 14th 2022, indicator light needed maintenance https://t.co/WLkO3M4r7m #flight #incident #UnitedAirlines #UA26 #LHR #DEN"
2483,2022-04-15,"Find the best flights to #Newyork #Chicago #sanfrancisco #usa #miami #Atlanta #lasvegas #WashingtonDC #directflights
Flight prices starts
Fr Â£399 from #London
#unitedairlines
If you're looking For discounted Deal to USA
Call us â˜Ž 0203 137 7979
visit https://t.co/zr46d7RNaV https://t.co/fuP6H0vK00"
2484,2022-04-15,"ICAO: #A8EC57
Flt: #UAL933 #UnitedAirlines
First seen: 2022/04/15 17:35:09
Min Alt: 10900 ft MSL
Min Dist: 0.88 km

#planefence #adsb - docker:kx1t/planefence
https://t.co/9kepId7Z5K https://t.co/jcvrHKuvL1"
2485,2022-04-15,United club passes are WORTHLESS. Somehow they expired before expiration date and I've never used them. #unitedairlines
2486,2022-04-15,RT @Aviation_jamie: Had the honour &amp; privilege today to be selected to chock the nose gear and give the all clear signal for our inauguralâ€¦
2487,2022-04-15,"Guess what? Itâ€™s TGIF ðŸ˜âœˆï¸

ðŸ“¸ : Charles J.

#aviation #planespotting #flightsim #msfs2020 #xplane #p3d #airplane #boeing  #pilot #ramplife #b757 #instaplane #avgeek #beingunited #unitedairlines #vatsim #happyfriday #aircraftlovers #blueskies #crewlife #airport #virtualairline https://t.co/zYqIIGKwHX"
2488,2022-04-15,"Kudos to United on finding a solution.
United Airlines has a pilot school to fix pilot shortages by 2025.
1500 hrs including 2 years of schooling.
#jobhunting

#unitedairline

#airlinejobs #pilots #pilotshortage #unitedAirlines"
2489,2022-04-15,"MCGI CaresðŸ“ðŸ†“Subscribe andðŸ””
https://t.co/MfgOcNuH5O

#COVID19 #TruthHurts #TRINITY #UnitedStates #UsaCubrebocas #USA #usagiæ’®å½±ä¼š #SaintLaurent #SaintRampalJiQuotes #UnitedKingdom #unitedAIRLINES #GreatEthiopianHomeComing #AfricaPrevails #africanart #AfricanMusic #GreatBritain https://t.co/RYBMkchXML"
2490,2022-04-15,RT @Aviation_jamie: Had the honour &amp; privilege today to be selected to chock the nose gear and give the all clear signal for our inauguralâ€¦
2491,2022-04-15,"Had the honour &amp; privilege today to be selected to chock the nose gear and give the all clear signal for our inaugural flight from @BostonLogan - @HeathrowAirport. Flown by our stunning 767-300ER â€œN664UAâ€ callsign â€˜UNITED24â€™
#beingunited #unitedairlines #heathrow  @AOSafetyUAL https://t.co/hkYRtq1XLk"
2492,2022-04-15,When the @united gate agent wishes you a #HappyAnniversary as you board your 5am flight it brings a smile to your face despite the early morning! #worklife #HowManyYears ðŸ¤·ðŸ»â€â™€ï¸ #travellife #TheFriendlySkies #PremierPlatinum #UnitedAirlines #5AMflightsarefun #SaidNOONEEVER #ItsNapTime
2493,2022-04-15,"RT @Transponder1200: #UnitedAirlines ðŸ‡ºðŸ‡¸ is desperate for #workers.
https://t.co/AF46B55KGp"
2494,2022-04-15,Cramerâ€™s week ahead: Keep an eye on bonds and Ukraine as earnings season picks up #johnsonamp #proctergamble #cramer #halliburton #unitedairlines #factsettravelers https://t.co/brxsfb2umI
2495,2022-04-15,"RT @Aviation_jamie: â€˜UNITED928â€™, our stunning 767-300ER N686UA taxiing toward runway 27R flying to @fly2ohare from a very sunny @HeathrowAiâ€¦"
2496,2022-04-15,"New and existing United Airlines tickets are now even more flexible! Come on by JTB USA Honolulu at #AlaMoanaCenter and we'll get you flying. âœˆï¸ðŸ¤™

Mon - Fri 9:00 AM ðŸ•˜ to 5:00 PMðŸ•”
(808) 979-0111 / hnl02@jtbusa.com

#unitedairlines #travel @united 

https://t.co/MN9nigGSC0"
2497,2022-04-14,"Pilot Training UA
United Airlines Trains Pilots in Their Aviate Academy
https://t.co/vpnHTBMfUk
#UnitedAirlines #FlightTraining #PilotPositions
. https://t.co/44vpU115OH"
2498,2022-04-14,RT @AureliaCotta: Until we know this man is safe and recovering--I can't even go there @subyroy @Smahoney01 @united @_FarahIdris @Joepillarâ€¦
2499,2022-04-14,"Oh, Spacious Skies ðŸ˜â¤ï¸âœˆï¸

ðŸ“¸: Roman O.

#unitedairlines #boeing #airbus #planespotting #airplane #airline #pilot #avgeek #aviation #travel #instaplane #virtualairline #flightsim #fsx #p3d #msfs2020 #xplane11 #beautyinflying #vatsim #flying #beingunited #instagramaviation https://t.co/Rjyo2voSkg"
2500,2022-04-14,RT @subyroy: Suppose hypothetically the passenger being dragged out died... @Smahoney01 @united @_FarahIdris @Joepillar @AureliaCotta #Unitâ€¦
2501,2022-04-14,"RT @subyroy: â€œIndividuals have rights, &amp; there are things no person or group may do to them (without violating their rights)â€ Nozick 1974 #â€¦"
2502,2022-04-14,RT @diecastryan: A United 737 over the blast pad at Dulles. #unitedairlines #boeinglovers #boeing737 #aviation #travelgram #natgeotravel htâ€¦
2503,2022-04-14,@AmericanAir I'm sure you have a dress code. Naked cheeks are unsanitary. Families should not be subject to this ocular assault. #americanairlines #delta #FAA #unitedAIRLINES #JetBlue #dresscode https://t.co/OkxeRgVHqL
2504,2022-04-14,"RT @Aviation_jamie: â€˜UNITED928â€™, our stunning 767-300ER N686UA taxiing toward runway 27R flying to @fly2ohare from a very sunny @HeathrowAiâ€¦"
2505,2022-04-14,"RT @n194at: United Air Lines
Douglas DC-10-10 N1802U Line #6
JFK/KJFK John F. Kennedy International Airport
Photo credit Howard Chaloner |â€¦"
2506,2022-04-14,Big shout out to the flight crew on UA 472 from SFO to RDU today - especially Lisa! They all helped make the skies friendly today! #unitedAIRLINES https://t.co/0UVQLbumIs
2507,2022-04-14,RT @westham999: #unitedAIRLINES cancelled my flight from EWR tonight just spent 5 hrs of my life texting/speaking to 5 Reps and a manager aâ€¦
2508,2022-04-14,"#unitedAIRLINES cancelled my flight from EWR tonight just spent 5 hrs of my life texting/speaking to 5 Reps and a manager and none of them could explain why the first Rep I spoke to, confirmed me on a flight from EWR to CHA tomorrow at 1pmâ€¦BUT the flight doesnâ€™t exist!! #UASUCK"
2509,2022-04-14,"$UAL  DEF 14A  United Airlines   (14 Apr, 5:23pm)

ðŸ“„ Def 14A

https://t.co/r3JG0If5fE

#UAL #DEF14A #UnitedAirlines #Proxy"
2510,2022-04-14,After some mechanical and weather delays we are finally on our way #unitedairlines #flythefriendlyskies #firstclass #style https://t.co/SdZ3qpuyfl
2511,2022-04-14,No filter 737 max8..... #flyunited #unitedairlines #den @MikeHannaUAL @JMRoitman @LukeatUnited @DENAirport https://t.co/kmS4DEojPp
2512,2022-04-14,#unitedairlines is the worst. I am sitting on a full plane in #newark airport and it must be 95 degrees in here. Lots of crying kids.  #Worst service ever  wait and I paid for #FirstClass for this experience. Never again. #NeverAgain I will take #Delta instead
2513,2022-04-14,"RT @Transponder1200: #UnitedAirlines ðŸ‡ºðŸ‡¸ is desperate for #workers.
https://t.co/AF46B55KGp"
